review_id,location,review_text_clean,aspect,sentiment,polarity,confidence,aspect_sentences
REV_002073,Galle Fort,"old district called fort is probably the nicest city in sri lanka, at least from europeans point of view, its also unesco heritage. its full of historical buildings, museums, boutiques, shops, restaurants and galleries, for sri lanka surprisingly clean and tidy. for sure worth a visit for half a day or a full day.",food,positive,0.329,0.329,"['its full of historical buildings, museums, boutiques, shops, restaurants and galleries, for sri lanka surprisingly clean and tidy.']"
REV_002073,Galle Fort,"old district called fort is probably the nicest city in sri lanka, at least from europeans point of view, its also unesco heritage. its full of historical buildings, museums, boutiques, shops, restaurants and galleries, for sri lanka surprisingly clean and tidy. for sure worth a visit for half a day or a full day.",cleanliness,positive,0.329,0.329,"['its full of historical buildings, museums, boutiques, shops, restaurants and galleries, for sri lanka surprisingly clean and tidy.']"
REV_002073,Galle Fort,"old district called fort is probably the nicest city in sri lanka, at least from europeans point of view, its also unesco heritage. its full of historical buildings, museums, boutiques, shops, restaurants and galleries, for sri lanka surprisingly clean and tidy. for sure worth a visit for half a day or a full day.",location,neutral,-0.1,0.1,"['old district called fort is probably the nicest city in sri lanka, at least from europeans point of view, its also unesco heritage.']"
REV_002073,Galle Fort,"old district called fort is probably the nicest city in sri lanka, at least from europeans point of view, its also unesco heritage. its full of historical buildings, museums, boutiques, shops, restaurants and galleries, for sri lanka surprisingly clean and tidy. for sure worth a visit for half a day or a full day.",value,positive,0.246,0.246,['for sure worth a visit for half a day or a full day.']
REV_002073,Galle Fort,"old district called fort is probably the nicest city in sri lanka, at least from europeans point of view, its also unesco heritage. its full of historical buildings, museums, boutiques, shops, restaurants and galleries, for sri lanka surprisingly clean and tidy. for sure worth a visit for half a day or a full day.",view,neutral,-0.1,0.1,"['old district called fort is probably the nicest city in sri lanka, at least from europeans point of view, its also unesco heritage.']"
REV_002074,Galle Fort,this is most important landmark in galle.spread over a large area it provides a good view of city .there are colonial era buildings around as well as a light house.worth a visit.,location,positive,0.443,0.443,['this is most important landmark in galle.spread over a large area it provides a good view of city .there are colonial era buildings around as well as a light house.worth a visit.']
REV_002074,Galle Fort,this is most important landmark in galle.spread over a large area it provides a good view of city .there are colonial era buildings around as well as a light house.worth a visit.,value,positive,0.443,0.443,['this is most important landmark in galle.spread over a large area it provides a good view of city .there are colonial era buildings around as well as a light house.worth a visit.']
REV_002074,Galle Fort,this is most important landmark in galle.spread over a large area it provides a good view of city .there are colonial era buildings around as well as a light house.worth a visit.,view,positive,0.443,0.443,['this is most important landmark in galle.spread over a large area it provides a good view of city .there are colonial era buildings around as well as a light house.worth a visit.']
REV_002075,Galle Fort,"only one way to describe this walking tour - excellent. we thoroughly enjoyed this tour booked through viator. madawas knowledge english are excellent, the content hit our requirements to perfection. all the history of the fort,its development through the ages, its occupiers more recently the tsunami impacts. madawa even returned the next morning to complete the tour as a torrential rain pour made the late pm tour impossible. he then provided us with good information ,like train times etc. after he left us by whatsapp,to assist our travel plans. first class all round, dont miss it, great guide and more.",food,positive,0.338,0.338,"['first class all round, dont miss it, great guide and more.']"
REV_002075,Galle Fort,"only one way to describe this walking tour - excellent. we thoroughly enjoyed this tour booked through viator. madawas knowledge english are excellent, the content hit our requirements to perfection. all the history of the fort,its development through the ages, its occupiers more recently the tsunami impacts. madawa even returned the next morning to complete the tour as a torrential rain pour made the late pm tour impossible. he then provided us with good information ,like train times etc. after he left us by whatsapp,to assist our travel plans. first class all round, dont miss it, great guide and more.",amenities,positive,0.25,0.25,"['all the history of the fort,its development through the ages, its occupiers more recently the tsunami impacts.']"
REV_002075,Galle Fort,"only one way to describe this walking tour - excellent. we thoroughly enjoyed this tour booked through viator. madawas knowledge english are excellent, the content hit our requirements to perfection. all the history of the fort,its development through the ages, its occupiers more recently the tsunami impacts. madawa even returned the next morning to complete the tour as a torrential rain pour made the late pm tour impossible. he then provided us with good information ,like train times etc. after he left us by whatsapp,to assist our travel plans. first class all round, dont miss it, great guide and more.",transport,positive,0.7,0.7,"['he then provided us with good information ,like train times etc.']"
REV_002076,Galle Fort,well worth a walk round the walls as it gives you good views over the bay. there are also a good selection of shops and eating establishments within the walls,food,positive,0.7,0.7,['there are also a good selection of shops and eating establishments within the walls']
REV_002076,Galle Fort,well worth a walk round the walls as it gives you good views over the bay. there are also a good selection of shops and eating establishments within the walls,value,positive,0.267,0.267,['well worth a walk round the walls as it gives you good views over the bay.']
REV_002076,Galle Fort,well worth a walk round the walls as it gives you good views over the bay. there are also a good selection of shops and eating establishments within the walls,view,positive,0.267,0.267,['well worth a walk round the walls as it gives you good views over the bay.']
REV_002077,Galle Fort,"i think a day in galle is enough unless you are watching the cricket to soak up the atmosphere, walk the wall, look at some shops, visit the churches, and have a good meal. otherwise you will find its quite hot and stuffy in the town. but its worth a trip to see the stark difference - its like an oasis all be it a strange one in sri lanka.",food,positive,0.35,0.35,"['i think a day in galle is enough unless you are watching the cricket to soak up the atmosphere, walk the wall, look at some shops, visit the churches, and have a good meal.']"
REV_002077,Galle Fort,"i think a day in galle is enough unless you are watching the cricket to soak up the atmosphere, walk the wall, look at some shops, visit the churches, and have a good meal. otherwise you will find its quite hot and stuffy in the town. but its worth a trip to see the stark difference - its like an oasis all be it a strange one in sri lanka.",value,neutral,0.017,0.017,['but its worth a trip to see the stark difference - its like an oasis all be it a strange one in sri lanka.']
REV_002078,Galle Fort,"considering the battering the tsunami inflicted on the sri lankan coastline the fort was relatively unscathed. its possible to walk around the walls and through the magnificent old gates, as well as view it from the beach. stuning area.",location,positive,0.367,0.367,"['its possible to walk around the walls and through the magnificent old gates, as well as view it from the beach.']"
REV_002078,Galle Fort,"considering the battering the tsunami inflicted on the sri lankan coastline the fort was relatively unscathed. its possible to walk around the walls and through the magnificent old gates, as well as view it from the beach. stuning area.",amenities,positive,0.367,0.367,"['its possible to walk around the walls and through the magnificent old gates, as well as view it from the beach.']"
REV_002078,Galle Fort,"considering the battering the tsunami inflicted on the sri lankan coastline the fort was relatively unscathed. its possible to walk around the walls and through the magnificent old gates, as well as view it from the beach. stuning area.",view,positive,0.367,0.367,"['its possible to walk around the walls and through the magnificent old gates, as well as view it from the beach.']"
REV_002079,Galle Fort,a short visit and lunch for us on route back to columbo but a nice stop. great views out to sea and a nice evening walk.,food,positive,0.4,0.4,"['a short visit and lunch for us on route back to columbo but a nice stop.', 'great views out to sea and a nice evening walk.']"
REV_002079,Galle Fort,a short visit and lunch for us on route back to columbo but a nice stop. great views out to sea and a nice evening walk.,amenities,positive,0.2,0.2,['a short visit and lunch for us on route back to columbo but a nice stop.']
REV_002079,Galle Fort,a short visit and lunch for us on route back to columbo but a nice stop. great views out to sea and a nice evening walk.,view,positive,0.7,0.7,['great views out to sea and a nice evening walk.']
REV_002080,Galle Fort,took the very cheap train to galle and visited the fort area. interesting walk around ancient history. really worth visiting,value,positive,0.41,0.41,"['took the very cheap train to galle and visited the fort area.', 'really worth visiting']"
REV_002080,Galle Fort,took the very cheap train to galle and visited the fort area. interesting walk around ancient history. really worth visiting,transport,positive,0.52,0.52,['took the very cheap train to galle and visited the fort area.']
REV_002081,Galle Fort,"whilst staying in unawatuna this week we decided to take a tuk tuk over to see the fort in galle. safe to say we are glad we did, what a beautiful place with some stunning scenery to experience. would definitely recommend going before 11am or after 3pm as we went in the middle of the day and it was sweltering heat with very little shade around the outer wall itself. also there are a lot of people trying to sell you gems, wooden elephants and the usual sri lankan gifts which at times is a little bit annoying.",food,neutral,-0.081,0.081,['would definitely recommend going before 11am or after 3pm as we went in the middle of the day and it was sweltering heat with very little shade around the outer wall itself.']
REV_002081,Galle Fort,"whilst staying in unawatuna this week we decided to take a tuk tuk over to see the fort in galle. safe to say we are glad we did, what a beautiful place with some stunning scenery to experience. would definitely recommend going before 11am or after 3pm as we went in the middle of the day and it was sweltering heat with very little shade around the outer wall itself. also there are a lot of people trying to sell you gems, wooden elephants and the usual sri lankan gifts which at times is a little bit annoying.",amenities,positive,0.588,0.588,"['safe to say we are glad we did, what a beautiful place with some stunning scenery to experience.']"
REV_002081,Galle Fort,"whilst staying in unawatuna this week we decided to take a tuk tuk over to see the fort in galle. safe to say we are glad we did, what a beautiful place with some stunning scenery to experience. would definitely recommend going before 11am or after 3pm as we went in the middle of the day and it was sweltering heat with very little shade around the outer wall itself. also there are a lot of people trying to sell you gems, wooden elephants and the usual sri lankan gifts which at times is a little bit annoying.",view,positive,0.588,0.588,"['safe to say we are glad we did, what a beautiful place with some stunning scenery to experience.']"
REV_002081,Galle Fort,"whilst staying in unawatuna this week we decided to take a tuk tuk over to see the fort in galle. safe to say we are glad we did, what a beautiful place with some stunning scenery to experience. would definitely recommend going before 11am or after 3pm as we went in the middle of the day and it was sweltering heat with very little shade around the outer wall itself. also there are a lot of people trying to sell you gems, wooden elephants and the usual sri lankan gifts which at times is a little bit annoying.",safety,positive,0.588,0.588,"['safe to say we are glad we did, what a beautiful place with some stunning scenery to experience.']"
REV_002081,Galle Fort,"whilst staying in unawatuna this week we decided to take a tuk tuk over to see the fort in galle. safe to say we are glad we did, what a beautiful place with some stunning scenery to experience. would definitely recommend going before 11am or after 3pm as we went in the middle of the day and it was sweltering heat with very little shade around the outer wall itself. also there are a lot of people trying to sell you gems, wooden elephants and the usual sri lankan gifts which at times is a little bit annoying.",crowd,negative,-0.309,0.309,"['also there are a lot of people trying to sell you gems, wooden elephants and the usual sri lankan gifts which at times is a little bit annoying.']"
REV_002082,Galle Fort,"loved galle fort, loved learning the history behind this place, from the ancient spice merchants to learning how the fort was constructed. the cobblestone streets with their interesting names housing many sophisticated cafes, restaurants and beautiful boutique hotels, spice shops to the original little hole in the wall shops. i hope in the future it still retains some of its original old charm. we totally loved galle fort, was one of our highlights, especially early morning walking the streets in relatively cooler conditions in search of caffeine!! was peaceful and lovely to see the fort slowly waking with early tuk tuk bread deliveries, cats still asleep front of house, locals going about their early mornings, and the call to prayer breaking early morning silence.",food,positive,0.423,0.423,"['the cobblestone streets with their interesting names housing many sophisticated cafes, restaurants and beautiful boutique hotels, spice shops to the original little hole in the wall shops.']"
REV_002082,Galle Fort,"loved galle fort, loved learning the history behind this place, from the ancient spice merchants to learning how the fort was constructed. the cobblestone streets with their interesting names housing many sophisticated cafes, restaurants and beautiful boutique hotels, spice shops to the original little hole in the wall shops. i hope in the future it still retains some of its original old charm. we totally loved galle fort, was one of our highlights, especially early morning walking the streets in relatively cooler conditions in search of caffeine!! was peaceful and lovely to see the fort slowly waking with early tuk tuk bread deliveries, cats still asleep front of house, locals going about their early mornings, and the call to prayer breaking early morning silence.",amenities,positive,0.194,0.194,"['loved galle fort, loved learning the history behind this place, from the ancient spice merchants to learning how the fort was constructed.', 'was peaceful and lovely to see the fort slowly waking with early tuk tuk bread deliveries, cats still asleep front of house, locals going about their early mornings, and the call to prayer breaking early morning silence.']"
REV_002082,Galle Fort,"loved galle fort, loved learning the history behind this place, from the ancient spice merchants to learning how the fort was constructed. the cobblestone streets with their interesting names housing many sophisticated cafes, restaurants and beautiful boutique hotels, spice shops to the original little hole in the wall shops. i hope in the future it still retains some of its original old charm. we totally loved galle fort, was one of our highlights, especially early morning walking the streets in relatively cooler conditions in search of caffeine!! was peaceful and lovely to see the fort slowly waking with early tuk tuk bread deliveries, cats still asleep front of house, locals going about their early mornings, and the call to prayer breaking early morning silence.",view,positive,0.423,0.423,"['the cobblestone streets with their interesting names housing many sophisticated cafes, restaurants and beautiful boutique hotels, spice shops to the original little hole in the wall shops.']"
REV_002082,Galle Fort,"loved galle fort, loved learning the history behind this place, from the ancient spice merchants to learning how the fort was constructed. the cobblestone streets with their interesting names housing many sophisticated cafes, restaurants and beautiful boutique hotels, spice shops to the original little hole in the wall shops. i hope in the future it still retains some of its original old charm. we totally loved galle fort, was one of our highlights, especially early morning walking the streets in relatively cooler conditions in search of caffeine!! was peaceful and lovely to see the fort slowly waking with early tuk tuk bread deliveries, cats still asleep front of house, locals going about their early mornings, and the call to prayer breaking early morning silence.",crowd,positive,0.125,0.125,"['was peaceful and lovely to see the fort slowly waking with early tuk tuk bread deliveries, cats still asleep front of house, locals going about their early mornings, and the call to prayer breaking early morning silence.']"
REV_002083,Galle Fort,an old dutch andor portuguese styled fort at the coastline. idle for people who wish to click photos because of the background.,amenities,neutral,0.0,0.0,['idle for people who wish to click photos because of the background.']
REV_002083,Galle Fort,an old dutch andor portuguese styled fort at the coastline. idle for people who wish to click photos because of the background.,crowd,neutral,0.0,0.0,['idle for people who wish to click photos because of the background.']
REV_002084,Galle Fort,its really nice location in galle. unesco and historical place. structure quite old europian style. too many shops. its very expensive,location,positive,0.6,0.6,['its really nice location in galle.']
REV_002084,Galle Fort,its really nice location in galle. unesco and historical place. structure quite old europian style. too many shops. its very expensive,value,negative,-0.65,0.65,['its very expensive']
REV_002084,Galle Fort,its really nice location in galle. unesco and historical place. structure quite old europian style. too many shops. its very expensive,amenities,neutral,0.0,0.0,['unesco and historical place.']
REV_002085,Galle Fort,"must see the dutch fort in galle. you can walk along the walls and climb to the gates above the town entrance. the views of the shoreline are amazing and thick stone walls are a magnificent depiction of labor, time and probably lots of pain.",view,positive,0.433,0.433,"['the views of the shoreline are amazing and thick stone walls are a magnificent depiction of labor, time and probably lots of pain.']"
REV_002086,Galle Fort,"the fort is a must for any tourist to galle. as you meander through the fort you have breathtaking views of the ocean on the one side, and the city and cricket stadium on the other side. it is worth exploring with a guide nb as it is extremely hot i would suggest that you carry a hat and or umbrella for protection from the sun",food,positive,0.438,0.438,"['as you meander through the fort you have breathtaking views of the ocean on the one side, and the city and cricket stadium on the other side.']"
REV_002086,Galle Fort,"the fort is a must for any tourist to galle. as you meander through the fort you have breathtaking views of the ocean on the one side, and the city and cricket stadium on the other side. it is worth exploring with a guide nb as it is extremely hot i would suggest that you carry a hat and or umbrella for protection from the sun",location,positive,0.438,0.438,"['as you meander through the fort you have breathtaking views of the ocean on the one side, and the city and cricket stadium on the other side.']"
REV_002086,Galle Fort,"the fort is a must for any tourist to galle. as you meander through the fort you have breathtaking views of the ocean on the one side, and the city and cricket stadium on the other side. it is worth exploring with a guide nb as it is extremely hot i would suggest that you carry a hat and or umbrella for protection from the sun",value,positive,0.275,0.275,['it is worth exploring with a guide nb as it is extremely hot i would suggest that you carry a hat and or umbrella for protection from the sun']
REV_002086,Galle Fort,"the fort is a must for any tourist to galle. as you meander through the fort you have breathtaking views of the ocean on the one side, and the city and cricket stadium on the other side. it is worth exploring with a guide nb as it is extremely hot i would suggest that you carry a hat and or umbrella for protection from the sun",view,positive,0.438,0.438,"['as you meander through the fort you have breathtaking views of the ocean on the one side, and the city and cricket stadium on the other side.']"
REV_002086,Galle Fort,"the fort is a must for any tourist to galle. as you meander through the fort you have breathtaking views of the ocean on the one side, and the city and cricket stadium on the other side. it is worth exploring with a guide nb as it is extremely hot i would suggest that you carry a hat and or umbrella for protection from the sun",transport,positive,0.275,0.275,['it is worth exploring with a guide nb as it is extremely hot i would suggest that you carry a hat and or umbrella for protection from the sun']
REV_002086,Galle Fort,"the fort is a must for any tourist to galle. as you meander through the fort you have breathtaking views of the ocean on the one side, and the city and cricket stadium on the other side. it is worth exploring with a guide nb as it is extremely hot i would suggest that you carry a hat and or umbrella for protection from the sun",safety,positive,0.275,0.275,['it is worth exploring with a guide nb as it is extremely hot i would suggest that you carry a hat and or umbrella for protection from the sun']
REV_002086,Galle Fort,"the fort is a must for any tourist to galle. as you meander through the fort you have breathtaking views of the ocean on the one side, and the city and cricket stadium on the other side. it is worth exploring with a guide nb as it is extremely hot i would suggest that you carry a hat and or umbrella for protection from the sun",crowd,neutral,0.0,0.0,['the fort is a must for any tourist to galle.']
REV_002087,Galle Fort,from the views of the indian ocean to watching the local children play cricket on a makeshift pitch. galle fort history oozing out of it. it is a very easy walk along its length. another highlights was stopping for a while and watching the cricketers in their whites playing a match at the galle international cricket ground.,view,neutral,0.0,0.0,['from the views of the indian ocean to watching the local children play cricket on a makeshift pitch.']
REV_002088,Galle Fort,fabulous with a good atmosphere. lots of lovely shops restaurants and cafes gem prices very reasonable.,food,positive,0.38,0.38,['lots of lovely shops restaurants and cafes gem prices very reasonable.']
REV_002088,Galle Fort,fabulous with a good atmosphere. lots of lovely shops restaurants and cafes gem prices very reasonable.,value,positive,0.38,0.38,['lots of lovely shops restaurants and cafes gem prices very reasonable.']
REV_002089,Galle Fort,"like paris, no high rise buildings. utterly cute peninsula, completely surrounded by ramparts. great walking. tiny streets and 5 star low rise hotels with beautifully plated and elegant meals. there are also tiny eateries, look for the a rating for cleanliness. the jewellers laksana, is a very reliable dealer always bargain for a 20 discount..i often get more. before getting into a tuktuk get the charge for the ride. antique shops, elegant interiors in hotels and inns are worth looking into staff are always friendly and english speaking. i stayed at villa aurora i have lived in the us for nearly 50 years and speak all the sl languages. look for small gems run by, usually european couples, who have fallen in love with the island and are above the political fray. great locations to visit outside the fort.",food,positive,0.369,0.369,"['great walking.', 'tiny streets and 5 star low rise hotels with beautifully plated and elegant meals.', 'there are also tiny eateries, look for the a rating for cleanliness.', 'great locations to visit outside the fort.']"
REV_002089,Galle Fort,"like paris, no high rise buildings. utterly cute peninsula, completely surrounded by ramparts. great walking. tiny streets and 5 star low rise hotels with beautifully plated and elegant meals. there are also tiny eateries, look for the a rating for cleanliness. the jewellers laksana, is a very reliable dealer always bargain for a 20 discount..i often get more. before getting into a tuktuk get the charge for the ride. antique shops, elegant interiors in hotels and inns are worth looking into staff are always friendly and english speaking. i stayed at villa aurora i have lived in the us for nearly 50 years and speak all the sl languages. look for small gems run by, usually european couples, who have fallen in love with the island and are above the political fray. great locations to visit outside the fort.",service,positive,0.294,0.294,"['antique shops, elegant interiors in hotels and inns are worth looking into staff are always friendly and english speaking.']"
REV_002089,Galle Fort,"like paris, no high rise buildings. utterly cute peninsula, completely surrounded by ramparts. great walking. tiny streets and 5 star low rise hotels with beautifully plated and elegant meals. there are also tiny eateries, look for the a rating for cleanliness. the jewellers laksana, is a very reliable dealer always bargain for a 20 discount..i often get more. before getting into a tuktuk get the charge for the ride. antique shops, elegant interiors in hotels and inns are worth looking into staff are always friendly and english speaking. i stayed at villa aurora i have lived in the us for nearly 50 years and speak all the sl languages. look for small gems run by, usually european couples, who have fallen in love with the island and are above the political fray. great locations to visit outside the fort.",cleanliness,neutral,0.0,0.0,"['there are also tiny eateries, look for the a rating for cleanliness.']"
REV_002089,Galle Fort,"like paris, no high rise buildings. utterly cute peninsula, completely surrounded by ramparts. great walking. tiny streets and 5 star low rise hotels with beautifully plated and elegant meals. there are also tiny eateries, look for the a rating for cleanliness. the jewellers laksana, is a very reliable dealer always bargain for a 20 discount..i often get more. before getting into a tuktuk get the charge for the ride. antique shops, elegant interiors in hotels and inns are worth looking into staff are always friendly and english speaking. i stayed at villa aurora i have lived in the us for nearly 50 years and speak all the sl languages. look for small gems run by, usually european couples, who have fallen in love with the island and are above the political fray. great locations to visit outside the fort.",location,positive,0.4,0.4,['great locations to visit outside the fort.']
REV_002089,Galle Fort,"like paris, no high rise buildings. utterly cute peninsula, completely surrounded by ramparts. great walking. tiny streets and 5 star low rise hotels with beautifully plated and elegant meals. there are also tiny eateries, look for the a rating for cleanliness. the jewellers laksana, is a very reliable dealer always bargain for a 20 discount..i often get more. before getting into a tuktuk get the charge for the ride. antique shops, elegant interiors in hotels and inns are worth looking into staff are always friendly and english speaking. i stayed at villa aurora i have lived in the us for nearly 50 years and speak all the sl languages. look for small gems run by, usually european couples, who have fallen in love with the island and are above the political fray. great locations to visit outside the fort.",value,positive,0.294,0.294,"['before getting into a tuktuk get the charge for the ride.', 'antique shops, elegant interiors in hotels and inns are worth looking into staff are always friendly and english speaking.']"
REV_002089,Galle Fort,"like paris, no high rise buildings. utterly cute peninsula, completely surrounded by ramparts. great walking. tiny streets and 5 star low rise hotels with beautifully plated and elegant meals. there are also tiny eateries, look for the a rating for cleanliness. the jewellers laksana, is a very reliable dealer always bargain for a 20 discount..i often get more. before getting into a tuktuk get the charge for the ride. antique shops, elegant interiors in hotels and inns are worth looking into staff are always friendly and english speaking. i stayed at villa aurora i have lived in the us for nearly 50 years and speak all the sl languages. look for small gems run by, usually european couples, who have fallen in love with the island and are above the political fray. great locations to visit outside the fort.",view,positive,0.338,0.338,['tiny streets and 5 star low rise hotels with beautifully plated and elegant meals.']
REV_002089,Galle Fort,"like paris, no high rise buildings. utterly cute peninsula, completely surrounded by ramparts. great walking. tiny streets and 5 star low rise hotels with beautifully plated and elegant meals. there are also tiny eateries, look for the a rating for cleanliness. the jewellers laksana, is a very reliable dealer always bargain for a 20 discount..i often get more. before getting into a tuktuk get the charge for the ride. antique shops, elegant interiors in hotels and inns are worth looking into staff are always friendly and english speaking. i stayed at villa aurora i have lived in the us for nearly 50 years and speak all the sl languages. look for small gems run by, usually european couples, who have fallen in love with the island and are above the political fray. great locations to visit outside the fort.",transport,neutral,0.0,0.0,['before getting into a tuktuk get the charge for the ride.']
REV_002090,Galle Fort,"we visited this fort from unawatuna a short distance away. formerly a very solid fort it now encompasses a number of hotels, coffee houses, restaurants and souvenir shops to cater for tourists. a very popular location it has fine views across the bay and plenty of open space to move around.",food,neutral,0.0,0.0,"['formerly a very solid fort it now encompasses a number of hotels, coffee houses, restaurants and souvenir shops to cater for tourists.']"
REV_002090,Galle Fort,"we visited this fort from unawatuna a short distance away. formerly a very solid fort it now encompasses a number of hotels, coffee houses, restaurants and souvenir shops to cater for tourists. a very popular location it has fine views across the bay and plenty of open space to move around.",location,positive,0.299,0.299,"['we visited this fort from unawatuna a short distance away.', 'a very popular location it has fine views across the bay and plenty of open space to move around.']"
REV_002090,Galle Fort,"we visited this fort from unawatuna a short distance away. formerly a very solid fort it now encompasses a number of hotels, coffee houses, restaurants and souvenir shops to cater for tourists. a very popular location it has fine views across the bay and plenty of open space to move around.",value,neutral,0.0,0.0,"['formerly a very solid fort it now encompasses a number of hotels, coffee houses, restaurants and souvenir shops to cater for tourists.']"
REV_002090,Galle Fort,"we visited this fort from unawatuna a short distance away. formerly a very solid fort it now encompasses a number of hotels, coffee houses, restaurants and souvenir shops to cater for tourists. a very popular location it has fine views across the bay and plenty of open space to move around.",amenities,positive,0.399,0.399,['a very popular location it has fine views across the bay and plenty of open space to move around.']
REV_002090,Galle Fort,"we visited this fort from unawatuna a short distance away. formerly a very solid fort it now encompasses a number of hotels, coffee houses, restaurants and souvenir shops to cater for tourists. a very popular location it has fine views across the bay and plenty of open space to move around.",view,positive,0.399,0.399,['a very popular location it has fine views across the bay and plenty of open space to move around.']
REV_002090,Galle Fort,"we visited this fort from unawatuna a short distance away. formerly a very solid fort it now encompasses a number of hotels, coffee houses, restaurants and souvenir shops to cater for tourists. a very popular location it has fine views across the bay and plenty of open space to move around.",crowd,neutral,0.0,0.0,"['formerly a very solid fort it now encompasses a number of hotels, coffee houses, restaurants and souvenir shops to cater for tourists.']"
REV_002092,Galle Fort,one of the best old time built forts in the world. it looks still very strog and it has lots of histroy. lur driver took us all around the fort and we came across a guy who jump in to the sea from top. must visit place in sri lanka,amenities,positive,0.5,0.5,"['lur driver took us all around the fort and we came across a guy who jump in to the sea from top.', 'must visit place in sri lanka']"
REV_002092,Galle Fort,one of the best old time built forts in the world. it looks still very strog and it has lots of histroy. lur driver took us all around the fort and we came across a guy who jump in to the sea from top. must visit place in sri lanka,transport,positive,0.5,0.5,['lur driver took us all around the fort and we came across a guy who jump in to the sea from top.']
REV_002093,Galle Fort,impressive but be sure to walk the ramparts early morning or late afternoon as it is to hot during the day. agreat view overlooking the galle test cricket ground!,food,neutral,0.0,0.0,['agreat view overlooking the galle test cricket ground!']
REV_002093,Galle Fort,impressive but be sure to walk the ramparts early morning or late afternoon as it is to hot during the day. agreat view overlooking the galle test cricket ground!,view,neutral,0.0,0.0,['agreat view overlooking the galle test cricket ground!']
REV_002094,Galle Fort,this is a stone wall enclosed city. walking along the ramparts makes the visit worthwhile. the town is full of shops and restaurants. you can walk it all in a few hours. there are also some museums. at 130 the kids get out of school and that can be fun to watch.,food,positive,0.35,0.35,['the town is full of shops and restaurants.']
REV_002094,Galle Fort,this is a stone wall enclosed city. walking along the ramparts makes the visit worthwhile. the town is full of shops and restaurants. you can walk it all in a few hours. there are also some museums. at 130 the kids get out of school and that can be fun to watch.,location,neutral,0.0,0.0,['this is a stone wall enclosed city.']
REV_002094,Galle Fort,this is a stone wall enclosed city. walking along the ramparts makes the visit worthwhile. the town is full of shops and restaurants. you can walk it all in a few hours. there are also some museums. at 130 the kids get out of school and that can be fun to watch.,value,positive,0.5,0.5,['walking along the ramparts makes the visit worthwhile.']
REV_002095,Galle Fort,"nice historical place, with really nice nature and cool buildings in fort. great view to the ocean from fort walls",food,positive,0.8,0.8,['great view to the ocean from fort walls']
REV_002095,Galle Fort,"nice historical place, with really nice nature and cool buildings in fort. great view to the ocean from fort walls",amenities,positive,0.387,0.387,"['nice historical place, with really nice nature and cool buildings in fort.']"
REV_002095,Galle Fort,"nice historical place, with really nice nature and cool buildings in fort. great view to the ocean from fort walls",view,positive,0.8,0.8,['great view to the ocean from fort walls']
REV_002096,Galle Fort,"nice to walk along the walls, lots of history in galle with dutch, portuguese and english invaders over the years. nice mixture. the fort is the attraction and well worth a visit. make sure you have a hat on a hot day - little or no cover from the searing sun.",value,positive,0.3,0.3,['the fort is the attraction and well worth a visit.']
REV_002096,Galle Fort,"nice to walk along the walls, lots of history in galle with dutch, portuguese and english invaders over the years. nice mixture. the fort is the attraction and well worth a visit. make sure you have a hat on a hot day - little or no cover from the searing sun.",amenities,positive,0.3,0.3,['the fort is the attraction and well worth a visit.']
REV_002097,Galle Fort,"as you walk on top of the walls, all the way around you can see most of what the fort offers. hotels, shops, and restaurants. you can also see a mosque, a church, and a buddhist temple.",food,neutral,0.0,0.0,"['hotels, shops, and restaurants.']"
REV_002098,Galle Fort,"galle fort is a must see for anyone travelling in southern provinces. full of history- portuguese, dutch and english. churches , mosques and temples. beautiful early dutch colonial houses many sympathetically restored. a walk on ramparts highly recommended especially around sunset. plenty of places for eats and refreshments.",food,neutral,0.0,0.0,['plenty of places for eats and refreshments.']
REV_002098,Galle Fort,"galle fort is a must see for anyone travelling in southern provinces. full of history- portuguese, dutch and english. churches , mosques and temples. beautiful early dutch colonial houses many sympathetically restored. a walk on ramparts highly recommended especially around sunset. plenty of places for eats and refreshments.",amenities,neutral,0.0,0.0,['plenty of places for eats and refreshments.']
REV_002098,Galle Fort,"galle fort is a must see for anyone travelling in southern provinces. full of history- portuguese, dutch and english. churches , mosques and temples. beautiful early dutch colonial houses many sympathetically restored. a walk on ramparts highly recommended especially around sunset. plenty of places for eats and refreshments.",view,positive,0.483,0.483,['beautiful early dutch colonial houses many sympathetically restored.']
REV_002099,Galle Fort,galle fort is just one of those places you have to have been. just relax and enjoy. there are still corners that are not overrun by tourists and there is always the seawall to watch the ocean,amenities,neutral,0.0,0.0,['galle fort is just one of those places you have to have been.']
REV_002099,Galle Fort,galle fort is just one of those places you have to have been. just relax and enjoy. there are still corners that are not overrun by tourists and there is always the seawall to watch the ocean,crowd,neutral,0.0,0.0,['there are still corners that are not overrun by tourists and there is always the seawall to watch the ocean']
REV_002100,Galle Fort,nice day out. a bit of a drive with traffic if taking the costal road from colombo. taking the expressway home was half the time. lots of tourists when you arrive. bring water and sun protection as there is nowhere to take cover. nice pictures of the water along the coastline. lots of historical buildings along the streets if you are adventurous. plenty of restaurants and touristy shops as well. good for a day trip.,food,neutral,0.0,0.0,['plenty of restaurants and touristy shops as well.']
